tarih,puan,yorum
2020-11-19,5,Oyun orjinal 3 gunde geldi teşekkürler
2020-11-30,5,"Çok güzel bir paketle geldi
Teşekkürler Hepsiburada"
2020-10-12,5,Ürün elime ulaştı hemde beklediğimden daha erken. Herşey mükemmel. Güvenebilir gönül rahatlığıyla alabilirsiniz. Teşekkürler
2021-01-28,5,Öncelikle Selamün aleyküm hepsiburada.com satış firmaya Çok teşekkür ederim piyasadan 50 TL daha uyguna aldım ve ürünü orijinal 27. 01 2021 de sipariş verdiğim ürün 28 01 2020 saat 12&#039;de elime ulaştı çok teşekürler...
2018-05-20,3,"Ürün orjinal hızlı gönderildi. Ürün faturasız gönderiliyor, garanti konusu şüpheli. 2 gün önce mesaj yazdım hala cevap verilmedi."
2021-09-24,5,"Adam gibi adam yasin elektronik e çok teşekkür ederim kol 100 de 100 orjinal kol, günde 6-7 saat oyun oynayan birisi olarak söylüyorum. playstation ıda burda aldık ama tek kollu aldık buradan. diğer koluda başka bir sayfadan aldık sahte çıktı kol. burası düzgün bir esnaf adam gibi adamlarda bugün diyorum. inşallah söylediğim övdüğüm kadar iyi insanlardır gerçektede. Saygılar yasin elektronik çok teşekkür ederim. yanında şarj da hediye:)"
2020-07-03,5,"Alalı yaklaşık 3-4 gün oldu, günde 6-7 saat oyun oynayan biri olarak söylüyorum ki şu ana kadar herhangi bir sıkıntısını görmedim. Ürünün kutusunda Arapça yazılar yazıyor sizi şüphelendirebilir orijinal olmadığıyla ilgili ama ürün orijinal gibi gözüküyor. Arkasına baktığımda CE ( Confirmed for Europe ) yazısı var. Normalde çakma controllerlarda bunun yerine daha farklı şeyler yazar ama orijinal olduğu burdan anlaşılabilir. Ayrıca Ps tuşuna baktığımızda da sim siya h bir rengi var burda da şüphelencek bir durum yok çünkü normalde çakmalarda gri renkli olur. Dediğim gibi şu anlık herhangi bir sıkıntısı yok. Almadan önce tereddüt etmiştim ama yorumlara da bakarak aldım ve tereddüt etmeden alabilirsiniz. Eğer hassas ve hızlı oyunlar oynuyorsanız (Fortnite, Call of Duty vb.) Sprint sıkıntısı, Screen Drift yani Ekranın kendi kendine kayması gibi sıkıntılar henüz göremedim."
2021-07-16,5,"5 YILDIZ 🌟🌟🌟🌟🌟

Ürünü 384₺ indirimli aldım

Samsung Galaxy S8 Plus telefonumda bluetooth ile bağlayıp denedim gayet düzgün çalışıyor.
Malzeme sağlam duruyor. Umarım uzun süre dayanır.

Oyun kolunu desteklediği bazı android oyunlarda sıkıntısız oyun oynanıyor. 

Telefonu görüntü kablosuyla monitorüme bağlayıp, telefona hiç dokunmadan bu Ps4 koluyla dev ekranda oyunları oynadığımı görenlerin ağzı açık kalıyor 😀 
Telefonu bilgisayar gibi kullanıyorum resmen."
2020-05-25,5,Kesinlikle orjinal ve sıkıntısız. Tek beğenmediğim yönü fiyatı ama ona da firmanın yapabileceği birşey yok. Bir çok ek vergi eklendi. Gönül rahatlığıyla satın alabilirsiniz.
2020-04-21,5,Ürün gezel sorun yok kullanışlı seri numarası falan var orijinal galiba
2020-07-03,5,"Bilgisayarınızda kullanmak adına kol bakıyorsanız, rahatlıkla DS4 seçebilirsiniz. Hem bluetooth hem kablo yoluyla bağlanıyor ve steam’in big picture modunu açtığınızda başka yan program/sürücü gerektirmeksizin kullanabiliyorsunuz. Tak çalıştır yani. Ayrıca Doha Elektronik’den aldım, kol kesinlikle orjinal. Yanında kablo çıkarsa sahtedir, ona dikkat edebilirsiniz."
2022-03-24,5,Şimdilik iyi görünüyor. Bir sıkıntı yaşamadım. Teşekkürler
2021-02-23,5,"Gelen kutu ve içindeki kol paketlemesi biraz garibime gitse de 3 haftalık kullanımım ardından sıkıntısız diyebilirim. Şarjı 10 saatin üzerinde kullanıma dayanıyor. Titreşimi, tuşları ve ağırlığı gayet iyi."
2019-11-05,4,kol güzel orjinal olduğuna %100 eminim ve içinden çıkan kolla birebir aynı ki ps4 ile beraber sipariş verdim 1 puan bilmediğimden kol kutusundan şarj kablosu çıkıyormu bilmiyorum ki çıkmadı bilginiz olsun
2022-03-09,5,Ürün elimize hızlı ulaştı güzel kaliteli
2020-12-01,5,Oyun çok prestijli bir oyun fakat bir çok takımın lisansını fifaya kaptırması sonucu düşüşler olmuş yine de satıcıya puanım 5
2022-03-01,5,HIZLI GÜVENİLİR VE SAĞLAM BİR ŞEKİLDE TESLİM ALDIM. SATICIYA YAKIN İLGİSİNDEN DOLAYI TEŞEKKÜRLER.
2022-01-06,5,Ürün jelatinli ve barkodlu geldi. Teşekkürler.
2020-12-19,5,"Ürün gönderimi çok hızlıydı dolayısıyla satıcıya ve kargo şirketine çok teşekkür ederim, cuma günü kargoya verdim cumartesi sabahı geldi, ürün bandrollü geldi, teşekkürler."
2022-04-25,5,Guzel urun guzel kargolama.. ancak pes takim lisanslarini tekrar almali .. guncellemede gelmeli ..yeni sezon transferleri guncelleme alamadi daha
2022-04-05,5,Ürün güzel paketlenmiş. Memnun kaldım. Cd&#039;de tek çizik yok. Satıcıya teşekkür ederim.
2022-04-12,5,Temiz güzel kutulu oyun geldi ben ikinci el bekliyordum kargo 2 gün sonra elimdeydi teşekkürler;)
2022-04-12,5,Aşırı hızlı geldi gayet güzel paketlenmiş hiçbir sıkıntı yok sıkıntı olsa bile en iyi şekilde yardımcı olmak için yoğun çaba sarf ediyorlar
2022-04-18,5,Paket sağlam geldi ama kutu biraz yamuktu 1 CD de hafif çizikler vardı
2020-01-16,4,Ürün orijinal bandrollü geldi. ALB teknolojiden aldım. Daha önce aynı yerden başka bir oyun almıştım sağlam gelmişti bunda kutunun üst kısımları kırılmış. Kargoda kırıldığını düşünüyorum çünkü kuyuyu açınca parçaları çıktı. Keşke düzgün olsaydı benim için kutusu da önemliydi. Biraz daha düzgün paketleyebilirler. Bunu dikkate alırlarsa tekrar tekrar alışveriş yapabileceğim bir yer.
2020-10-31,5,"Ürün kırıksız, çiziksiz, 2 günde elime ulaştı. İlginiz için teşekkürler 😊🙏"
2021-09-11,4,Ürün 2 gün içerisinde geldi. Kargolamayı tebrik ederim. Kutu orijinal jelatin ile geldi fakat ürün Almanca içerikli. Bu bilgi ne kadar önemli tartışılır. Sorunsuz alışveriş güvenilir satıcı.
2021-03-02,5,Barkodlu orjinal sıfır ürün teşekkürler 2-3 günde elime ulaştı overgames düşünmeden tercih edebilirsiniz
2022-01-15,5,Benim gibi macera oyunu seviyorsaniz eger mukemmel bir oyun 😎 Ingilisce olmasi ayri bir zevk Amma alt yazilar turkce olmasini tercih ederdim :) Paketleme guzeldi!
2021-11-22,5,Ürün Kegamesten güzel bir paketlemeyle geldi. Güvenle alışverişinizi yapabilirsiniz.
2021-11-17,5,Keegames e İctenligimle Tesekur ederim Cok hizli geldi kaliteli satici kaliteli ürün
2021-11-18,5,Ürünüm geldi çok sağlam paketlenmiş ve zamanında geldi çok teşekkür ederim
2022-01-18,5,"Öncelikle ürün mükemmel , genelde bu oyunu gow la karşılaştırıyolar ben rdr2 yi çok kısa bi süre oynamama rağmen şunu söyleyebilirim net rdr2 çok çok iyi üst kalite bi oyun düşünmeden satın alın 4k bi televizyonunuz varsa grafikler daha da güzel oluyor . Satıcıya gelirse gayet başarılı kargolama mükemmel sarıp sarmalamışlar , kargo da hızlıydı hemen elime ulaştı , ürün bandrollü ve içinden haritası her şey geldi yani içi açılmamıştı . Genelde kendini zeki sanan satıcılar ikincı el ürünü kaplayıp yolluyorlar ama bunda öyle bi şey söz konusu değil güvenle alışveriş yapabilirsiniz"
2021-03-30,5,"Ürün çok kaliteli ve sim racinge başlamak isteyenler için ideal. Pedallar özellikle çok gerçekçi frendeli hidrolik dahil. Daha önce thrustmaster kullanmış biri olarak feedback anlamında logitech g29 dan memnun kaldım, pedallar diğerlerinden çok daha iyi özellikle. Kullanmadan önce g-hub uygulamasını indirip ayar yapın, oynayacağınız oyuna girip feedback ayarları yapın, tak çalıştır yapmayın. İyi feedback için iyice sabitleme iz gerekiyor masaya. Bunlar haricinde tam olarak 22 saatte kargo geldi, üstünde en ufak çizik vuruk falan yok sıfır ürün belgeleri tam. Sonuç olarak ürün ve satıcı firma konusunda çok memnun kaldım."
2021-05-24,5,Ürün gayet güzel kargolandı hiç bir sıkıntısı yok
2021-04-27,5,"Ürün son derece güzel. Kargo süresi taahhüt edilen zamandan daha fazla sürdü ama gene de çok teşekkür ederim. 
Vitesi içerisine koymak için kutuyu önceden açmışlar, benim için bir sorun teşkil etmiyor."
2022-02-23,5,Ürün orjinal kutusu dışında bir kargo kutusuna daha koyulmuştu . Orjinal kutusunun içinden shifter kutusu yine orjinal kutusundaydı. Amerikan priz dönüştürücü içinde mevcut . Kurulumunu yapıp ets 2 oynadım hemen gerçekten harika bir deneyim. Satıcı için değerlendirmem hemen kargoladı paketleme güzeldi ufak bir kurulum problemim oldu benden kaynaklı aradım ferdi bey ilgilendi . Kurumsal güvenilir firma kesinlikle tavsiye ederim teşşeklürler.
2022-03-25,4,İstenilen hazzı veren bir set
2021-11-09,5,Paketleme gayet düzenli ve özenli şekilde sorunsuz ve güzeldi.shifter kutusuyla birlikte kendi orjinal bantlariyla paketlenmiş şekilde siparişim elime ulaştı. Satıcıya çok teşekkürler gayet profosyonel çalışıyorlar.
2022-05-08,5,"Satıcı hızlı paketleme güzel 

Ürün sorunsuz elime ulaştı Logitech g29 zaten mükemmel bir ürün oyun sırasında deneyimlerim gayet güzeldi gerçekçi bir hissiyata sahip direksiyonun deri işlemeleri gerçekten çok kaliteli pedalların kaplamaları
Çok güzel metal malzemesinden yapılmış debriyaj sertliği Fransız sertliği gastritli gayet çok güzel bir yerinde vites geçişleri bir arabadan farksız sadece günümüz 2020 ikisine göre kablo bağlantıları biraz fazla çok fazla vakit alabiliyorum taktığınız zaman tekrar sökmesi geri takması bir yerden sonra işkence durumuna dönüyor onun haricinde her şeyi gayet güzel bir de bu fiyatlar ne allah için 1500 liraya zamanını  ehlinde direksiyonun kendisini alıyorsunuz şimdi olmuş 8000 lira gerisini siz düşünün artık"
2021-04-23,5,"Ürünü 1 haftadır kullanıyorum, bi sıkıntısı yok. Forza’da 300 saat oynamam vardı, bu ürünle 4 saat. Bu ürün olmadan oynadığım 296 saat boşaymış..."
2021-12-10,5,"Güvenmeyerek alsam da içim çok rahat. Uzun süredir kullanıyorum. Çalışmayan fonksiyonu vs. yok.

Kaliteli ve dayanıklı. Gönül rahatlığı ile alabilirsiniz.
İthalatçı garantili olduğundan ürün size geldiğinde kargoyu teslim alırken video kaydını başlatın ki sorun yaşamayın..."
2021-08-18,5,"Ürün mükemmel ötesi hissiyatı, kullanımı süper yalnız tek sıkıntı vitesin sıkılaştırma aparatı dandik. Kendi kendine fırladı ama ciddi bir problem değil bir şekilde halledilir. Özellikle ets2 oynayanlar için mükemmel."
2022-04-30,5,Süper hızlı gönderim için çok teşekkürler
2022-04-26,5,basarılı tesekkür ederim.
2021-10-15,5,Guvenilir. Birazcik gec kargolandi ama iletisime gecip haber verdiler. Tesekkurler
2021-11-30,5,İnanılmaz hız! Kesinlikle satıcıyı tavsiye ederim. Teşekkürler!
2022-03-05,5,Almadan önce tereddütüm vardı.ama ufak bir sorun çıktı satıcısı muhammet beyi aradım hemen hızlıca ilgilendi ilgi alakası süper tam esnaf bir kardeşimiz gönül rahatlıgı ile anlaşabileceginiz bir kişi nazik ve tam bir kurumsal hitabeti var kendisine teşekkü ediyorum.
2022-04-12,5,Ürünü öğlen sipariş verdim sabah elimizdeydi kurulumu yaptm paketlenmeside gayet iyi piyasadan uygundu.Oyunları uygulamadan satın alıyorsunuz Tavsiye ederim
2022-05-02,5,Üründe iki kolunda şarj kablosunun çıktığını biliyordum ama çıkmadı ya benim yanlış anlamam yada gondericinin unutma durumu var.yine de güzel ve sorunsuz geldi.
2022-05-08,5,"Çok ilgili alakalı bir şirket,her birime ne kadar teşekkür etsem azdır,hiç terettüd etmeden direk almanızı tavsiye ederim,muhteşem ötesi...Tekrar teşekkür ederim..."
2022-05-08,5,"Satıcının ilgisi ve nezaketi, ürünün sağlam bir şekilde paketlenmesi, hızlı gönderimi ve hediye oyun jestleriyle tam puanı fazlasıyla hak ediyorlar."
2020-12-31,5,👍 ürün belirtildiği gibi siparişin ertesi günü elime eksiksiz ulaştı.
2020-11-12,4,"Kargo 3 günde geldi süper hızlı bir
Şekilde güzel paketlenmiş şekilde beğendim fakat 2 kollu aldım 1 tane şarj kablosu çıktı içinden normalde ikisininde ayrı ayrı
Olması gerekmiyor. Mu"
2022-04-13,5,Ürün zamanında ve eksiksiz geldi..Kullandıgım süre içinde bir sorun oluşmadı... tşk
2022-04-28,5,"ÜRÜN ÖZENLE PAKETLENİP GÖNDERİLMİŞ 
İÇERİĞİDE EKSİKSİZ OLARAK VE SAĞLAM
GELDİ.
SKYLAX A TEŞEKKÜRLER"
2022-04-26,5,Ürün ve satıcı on numara beş yildiz… satici cok kibar bir sekilde sorulara cevap veriyor
2022-04-24,4,Oyunun grafikleri oynanislari falan harika ancak hikayesi bok gibi bence spoiler vermeden soylemek gerekirse cok radikal kararlar alinmis ve bu beni cok uzdu satici gayet guzel yolladi 2 cd cikiyor ilk beyaz disk sonra siyah takiliyor kurulumda sonra siyah yetiyor (bu arada ters yuz ozelligi var kapakta orijinal begenmediyseniz kolaylikla degistiriyorsunuz resimlere attim)
2021-11-16,5,"Jelatininde, bandrollü, orjinal, tertemiz. İyi paketlenmiş ve inanılmaz hızlı kargolandı. Ertesi günün öğleni elime ulaştı. Türkçe dublaj seçeneği var. Normalde sevmem ve tercih etmem ama dublaj gerçekten çok başarılı olmuş. Alacaklara oyunu ve satıcıyı tavsiye ederim."
2022-02-08,5,Satıcıya teşekkür ederim teslimat ve ürün çok iyi hiç sıkıntı yok 👍
2021-02-13,5,"Oyun gerçekten bir baş yapıt. Öncelikle kargodan bahsetmek istiyorum. Hem hızlı hemde gayet sağlam korunaklı geldi. Firmada orjinal gönderdiği için ayrıca teşekkür ederim.
Oyuna gelecek olursak;

- Dil seçeneklerinin olması muhteşem Türkçe dublaj olarak oynadım seste ne bir kayma nede akıcılığı kesen bir durumla karşılaştım dublajlı halini beğendim.
- Hikaye çok uzun, uzun zaman sonra ilk defa bu tarz uzun hikayeli oyun oynadım diyebilirim.
- 1. oyunu bitirmeden bunu oynamayın derim çünkü oyunun içerisinde ilerlerken bunlar neden var diye sormanıza gerek kalmaması adına 1. oyunu mutlaka bitirin.
- Görüntü kalitesi çok güzel, gerçekçi yapılmış.
- Hikayeleri atlamayın oyun size film zevki yaşatıyor.
- Oyun kontrolleri gayet başarılı ( size tavsiyem biraz zor ama gerçekçi seçeneği ile oynayın )
- 1 ayda oyunu bitirdim ( sadece haftasonları oynadım )
Böyle bir oyun 10 yılda bir gelir mutlaka oynamalısınız.
* 3. Oyunu umarım çıkar beklemedeyim."
2020-08-24,4,Kargom elime ulaştı oyun paketleme çok iyi kutu sağlam bir şekilde elime ulaştı ama 1 yıldız şurdan kırdım kutu yabancı kutu ithal edilmiş türkiye kutusu degil polonya kutusu şuan oyun yükleniyor oyunda türkçe dublaj yoksa geri iade ederim şuan bakıcam varsa sıkıntı yok ama türkçe dublaj yoksa iade edicem doha elektronik benle iletişime geçebilir mi bilgi verirseniz sevinirim onun dışında herşey mükemmel 1 yıldız ordan kırıyorum alırken ona dikkat edin.
2021-07-19,5,Hızlı güvenli sağlam şekilde tarafıma ulaştı Mağazaya Teşekkür&#039;lerimi iletiyorum burda jelatini üstünde geldi paketlemede güzeldi oyuna zaten lafım yok 1.bitirdim direk 2.sini sipariş verdim parasını sonuna kadar hakeden bir oyun arkadaşlar ..
2020-07-09,5,güvenlik şeritli geldi oyuna başladım ama az az oynuyorum ki çabuk bitmesin böyle bir baş yapıt 7 yılda bir gelir
2021-12-15,5,Urun guzel oyun tam bir baş yapit gercekden her ps4u olqn alsin iynasin ama oyinun bazi yerlerinde grafik hatalari var mesla bi ip vekiyorsunuz kapi kapali diyelim kapnin ortasindan cikip geliyor yada bi diregin icinden falan . Onun haricinde iyi oyun
2021-05-09,5,Oyun harika herkeze tavsiye ederim
2021-02-19,5,Oyun çok iyi yılın oyunu olmaya hak gösterilen bir başyapıt
2017-08-25,5,eğer sizde Simulator tarzı veya yarış tarz oyunları seviyorsanız aynı zamanda bunu gerçekçi tarzda oynamak istiyorum diyorsanız bu Set tam Size göre demektir. tavsiye ediyorum oldukça profesyonel bir ürün olduğunu söyleyebilirim. Kesinlikle sizde de böyle bir ürün olmalı zaten alınca bu yazdıklarıma hak vereceksiniz.
2018-06-15,5,Ürün 1 Karton içinde 2 farklı kutu ile geldi gayet güzel paketlenip korunulmuş hiçbir zarar gelmedi pazartesi verdiğim sipariş salı günü oğleden sonra elime ulaştı. Oyun konusunda ise G29 un ayarlanabilir derece sistemi ile çok iyi düzeyde hissiyatı var. Ancak pedallarda fren pedalı çok sert bir yay ile yapılmış ve ayni zamanda yayı desteklemek içinde içinde kauçuk kullanılmış oyüzden biraz basarken zorluk çekebilirsini ama sonradan alışıyorsunuz. Tekrardan ALB TEKNOLOJIYE teşekkür ediyorum.
2020-01-29,5,"Arduino leonardo ile Bilgisayarda Direksiyona bağlamadan, başka direksiyonlarda da kullanabilirsiniz.
İnternette videoları var.Ben Driving force GT kullanmakta olduğum ve direksiyona vitesi bağlıyabileceğim bir giriş olmadığı için Arduino Leonardo ile bağladım.
Fiyatına göre Türkiye&#039;deki mevcut viteslerden fiyat bakımından en uygun olanı denebilir.."
2018-05-16,5,ALB teknoloji sen bitanesin kargom geldi efsanesiniz herkeze tavsiye ederim gozunuz kapali alisveris yapabilirsiniz saglun
2018-02-21,5,Ürün 1 gün içinde geldi sağlam geldi efsane adamsınız siz
2022-03-22,5,Paketlemesi gayet iyiydi. Birkaç gündür kullanıyorum sadece geri vitese takmak biraz çaba istiyor. Dış ve iç aksamlar ağırlıklı olarak plastik biraz nazik davranmak gerekebilir gibi hissettiriyor olsa da oyunu oynarken sert kullanıyorum şu anlık bir sıkıntı olmadı. Bütçeniz daha fazlaysa başka bir ürüne bakmanızı tavsiye ederim tabiki de ama bu paraya en iyisinin bu olduğunu da söylemeliyim.
2017-08-09,4,ic ice 2 koli seklinde geldigi icin guvenli herhangi bir kusur cikmadi.Cuma sabahi siparis verdim sali geldi bu yuzden 4 yildiz.
2022-01-07,5,Bir thrustmaster vitesi değil ama 6 vites oluşu ve o kadar sert vites atmama rağmen hala sağlam oluşu gayet iyi . Thrustmaster kullanıyorsanız bile bunu almanızda fayda var
2022-01-06,5,"Daha önce hiç kullanma fırsatım olmamıştı,ilk kullanmaya başladığım biraz garip gelmişti ama sonradan alıştım geçişler çok iyi, gerçek vites hissini veriyor almak isteyenlere tavsiye ederim."
2022-04-14,5,Pörfektoo. Gayet güzel bir ürün tavsiye ederim.
2020-10-08,4,"Hızlı satıcı, hızlı kargo. Ürünn neredeyse mükemmel, pili dışında. 600mAh lık bir pil var içinde. Analogların hassasiyeti efsane. Hareket ettiği anda algılıyor. Tetiklerde çok küçük bir kısımı geçtikten sonra algılıyor(gerçekten çok küçük). Bir videoda touchpadde gecikme oluyordu ancak o eski versiyon için sanırım. Çünkü bende hiç gecikme yoktu. Hoparlörden ses alamadım ancak bu benim için sorun değil, zaten gamepadde hoparlöre bile gerek yok bence. Titreşim motorları aşırı gerçekçi hissettiriyor. Dediğim gibi, tek sıkıntısı şarjı. Tam bir f/p ürünü. Ayrıca ds4 gövdesine uyan her şey buna da takılabiliyor. Fotoğrafta kılıfın kötü gözükmesinin sebebi kılıfı gönderenin çok sorumsuz olması. Her neyse, eğer ds4 için paranız yoksa veya o kadar para vermek istemiyorsanız neredeyse yarı veya dörtte biri fiyatına olan bu canavarı alabilirsiniz."
2021-01-12,4,"Şu yorumu yapmayı bekliyordum. Az önce iade talebi oluşturdum. Öncelikle ürünü sipariş ettikten 2 gün sonra kargoya verildi ve Elazığ&#039;a siparişten sonraki tam 7.günde gelmiş oldu. Buradan HepsiJet&#039; i ağır eleştiriye tutuyorum...
Cihaz ile ilgili olarak(PC Kullanımı) 
-Orjinali %90 oranında benzer diyebilirim.
-Tuşlar, malzeme kalitesi, analog, l2, r2 tuşları çoğu oyun için çok yeterli olabilir.
-Titreşimleri gayet başarılı. 
-Mikrofon ve hoparlörü çalışmadı.
-Steam&#039;de Playstation kontrolcüsü olarak tanıyor.
-Pili ise tam bir rezalet. Ben 2 gün kullandım. 6-8 saat şarjda(usb ve 2 amper şarj başlığı ile) ds4windows uygulamasından gördüğüm kadarıyla şarj %70&#039;i geçmedi ve bu yüzde ile 20 dk&#039;dan fazla oynayamadım. Zaten üzerinde sanırım 600mah pil var. Orjinalinde 2200 mah olması lazım. Yani cihaz şarj olamıyor ve erken boşalıyor 2-3 saat diyenler var yorumlarda ama bana böyle denk geldi sanırım. E kabloyla kullanmak istesem kablolu 60-80 liralara birsürü gamepad var.
-Ben orjinal dualshock 3 ile F1 2020 oynuyordum sonra Monster Pusat aldım ve berbattı analog olarak. En son bunu aldım bu Pusat&#039;tan biraz daha iyi ama şarj konusu gerçekten iade sebebi benim için.
-Özellikle sol analogda (direksiyon) ölü nokta(deadzone) var. Bunu steam ayarlarından 0&#039;a çekebiliyosunuz ama yine %3-4 kalıyor. Monster pusatta da %5-6 gibiydi. Bu ölü nokta l2, r2(gaz, fren) de de var çok az.. 

Bence Direksiyon oyunlarında hatta direkt  F1&#039;e hiç uygun değil. Onun dışında FIFA, PES, belki fps, yarış ve diğer basit oyunlarda oynanış olarak hiçbir sıkıntı olmaz.


Bu yorumu altın değerinde bırakmıyorum. Ben bu kadar detaylı bir yorum görmediğim için gerçek gamerlara ışık olsun diye bıraktım. :))"
2021-06-08,5,"Ürün 1 gün sonra tarafıma ulaştı. Fiyatına göre iyi bir kalitede. Orjinal kol tuş hissiyatına yakın. 2. sefer satın alıyorum. İlk cihazdan memnundum. Bunu henüz kullanmadım fakat çalışıyor. Daha çok MK11 oynuyorum. MK11 de Sol analog yerine artı yön tuşları kullanılıyor. Bu sebeple sol analogda uzun kullanımda sorun çıkarmı bilmiyorum. 1 aylık sürede sorun yok. İçerisinden kısa bir şarj kablosu da çıkıyor. Orjinal controller çok pahalı. Bütçeniz uygunsa orjinal alın derim fakat, düşükse bu cihaz orjinale iyi bir alternatif ve garantisi var. Fiyat performans olarak tavsiye ederim."
2020-08-15,5,"Öncelikle ürünü 1 ay önce bilgisayarda kullanmak için aldığımı belirteyim bu sebeple kablosuz bağlantı ve şarj konuları hakkında ayrıntılı ile uzun bir deneyimim olmadı ancak Android telefonumdaki oyunlarda kablosuz özelliklerini test ettim ve orijinal bir oyun koluna nazaran bir fark görmedim. Kablolu ve kablosuz olarak ister Steam isterseniz de Ds4 programları ile gerçek bir Ps4 oyun kolu gibi kullanabiliyorsunuz. Steam oyun kolunu orijinal bir Ps4 kolu olarak görüyor, bu çok önemli çünkü harici herhangi bir ayar yapmanıza gerek kalmıyor. Bilgisayarda Fifa, Pes, Ets2 ve daha pek çok oyunda denedim bir sorunla karşılaşmadım. Tuşlar ve dokunmatik alan sorunsuz çalışıyor, aktarabileceğim tek fark L3 ve R3 tuşlarının bir miktar sert olduğu. Ağırlık ve malzeme kalitesi olarak yeterli bir ürün. Görselde Steam arayüzü ile yaptığım ufak ayarı paylaşıyorum. Bilgisayarda kullanacak kişiler bu iki seçeneği deneyerek oyunlarda otomatik olarak tanınmasını sağlayabilirler."
2020-07-11,4,Ürün çok hızlı tarafıma ulaştı. Gece sipariş verdim. Ertesi gün saat 16:30 gibi tarafıma iyi paketlenmiş bir şekilde ulaştı. Cihazın tuşları orjinal controller dan biraz daha yumuşak. Orjinal controller fiyatları düşünüldüğünde kabul edilir kalitede. Bağlantı ve kopma sorunları yaşamadım. Cihaz garantili bir ürün. Fiyat performans düşünüldüğünde tavsiye ederim.
2020-09-02,5,"Markası yazmasa orjinalden farki yok, agirlik falan ayni. zaten bu markayi arastirip almistim, ps ile tam uyumlu. Jiroskop ve dokunmatik dahil hepsi çalışıyor. Gönül rahatligiyla alinabilir. Kargo da hizli geldi. Teşekkürler"
2020-05-29,5,"Ürün orjinal dualshock4 ile yan yana getirdiğinizde ayırt edemeyeceğiniz kadar aynı. Ağırlığı, malzeme kalitesi çok iyi. Tek negatif yönü şarjın orjinal dualshock4&#039;e göre çok daha çabuk bitmesi. Ancak fiyatına bakılarak bunun kabul edilebilir bir olumsuzluk olduğunu düşünüyorum. Zaten 2. kol olarak kullanıyorsanız kullanım süreniz ve sıklığınız daha az olduğu için o kadar da büyük problem yaratmayacaktır. Orjinal dualshock4 ile aynı performansı aldığımı söyleyebilirim. Ben çok memnun kaldım. Yenilenmiş yada 1. kalite olarak satılan dualshock4&#039;lerin yerine bu ürünü tercih etmenizi şiddetle tavsiye ederim."
2020-06-27,5,Alabileceğiniz en iyi ps4 joyistiği gerçeğiyle farkı yok
2022-04-09,5,Ürünün orjinalle hicbir farkı yok arkadaşlarım soruyor hangisini sipariş etmiştik diye bende bilmiyorum diyorum gonul rahatligiyla alabilirsiniz
2022-05-12,5,"Öncelikle satıcıyı tebrik ederim. Ürünü çok hızlı bir şekilde bana ulaştırdı. Ürünü çok iyi ambalajlamış ve en küçük bir çizik dahi olmasına engel olmuş. Şimdiye kadar hiç bu şekilde şahane bir ambalaj görmedim. Ürün de çok iyi. Satıcıya çok teşekkür eder, hayırlı işler dilerim."
2021-05-26,5,"Hikaye ve görsel olarak muhteşem bir oyun olmuş. Oynamaya kıyamıyorum bazen durup manzaraları seyrediyorum. Hem indirimden aldım hem de PS4 bandrollü üst taraftan da açılmamış, içindeki CD&#039;de tek bir toz tanesi bile yoktu. Teşekkür ederim diğer satıcılar gibi yapmadığınız için. Bundan sonra alışverişimi yapacağım tek yer."
2021-11-23,5,Oyun elime güzel ulaştı iyi paketlenmiş herhangi bir sorun olmadı direkt çalıştı.Yalnız ben oyuna pek ısınamadım bitirmedim bile sanıyorum The last of us Part II&#039;den sonra oynadığım için olabilir.Türü sevenlere tavsiye ederim.
2021-08-07,5,Harika bir oyun parasını sonuna kadar hakediyor.👍 Overgame mağazasına teşekkür ederim hızlı kargolama için tam 16 saatte elime ulaştı İstanbul’dan İzmir Tire’ye bravo 👏👏
2022-02-24,5,Harika bir oyun
2020-07-29,5,"Hem Xbox One S hem de PS 4 kullanan bir konsol oyuncusu olarak, tecrübe ettiğim onlarca oyun arasında en iyiler arasındadır oyunun kendisi. Çok uzun süredir piyasaya çıkmasını sabırla beklediğim bu oyun, tahminimin, beklentilerimin oldukça ötesine geçmiştir. Ayrıca Japon tarihine (özellikle Samurayların dönemini kapsayan yüzyıllara) meraklı olanların mutlaka vu oyunu deneyimlemesi gerektiğini düşünüyorum. Netice itibariyle, oyun camiasının en özgün eserlerinden biri olan bu ürünü, sorunsuz bir şekilde bana temin eden Hepsiburada ailesi ile satıcı firmaya teşekkürlerimi sunuyorum."
2021-04-07,5,Oyun sıfır sony güvenlik şeritli bandrollü. Satıcı OverGame güvenilir mükemmel hizmet güzel paketleme ve hızlı kargo. Çalışmalarınızın devamını diliyorum herkese tavsiye ederim.
2021-01-08,5,"Oyun gerçekten efsane, Ps4 dü olanlar böyle bir oyunu kaçırmamalı. Güzelce paketlenip geldi."
2021-04-16,5,Sipariş sonrası 2. Gün teslim edildi. Paketlenmesi ve kargo hızı süper. Tavsiye ederim
2021-01-30,5,Almayan pişman olur demedi demeyin mükemmel oyun mükemmel satıcı
2022-01-16,5,Güzel oyun Türkçe altyazili. Keşke daha cok Türkçe Dubajli oyun olsa. Bu oyun  da dublaj yok ama altyazili da fena degil. Oynadiginizi hissediyorsunuz.
